,lake,year,month,layer,group,genus,var,value,units,SamplingMethodID,MethodID
3185,Lacawac,1993,5,whole column,Rotifer,Kellicottia,abundance,70.5,org per liter,Method024,Method029
3186,Lacawac,1993,6,whole column,Rotifer,Kellicottia,abundance,143.75,org per liter,Method024,Method029
3187,Lacawac,1993,7,whole column,Rotifer,Kellicottia,abundance,57.8,org per liter,Method024,Method029
3188,Lacawac,1993,8,whole column,Rotifer,Kellicottia,abundance,32.49,org per liter,Method024,Method029
3189,Lacawac,1993,9,whole column,Rotifer,Kellicottia,abundance,13.87,org per liter,Method024,Method029
3190,Lacawac,1993,11,whole column,Rotifer,Kellicottia,abundance,1.54,org per liter,Method024,Method029
3191,Lacawac,2005,5,whole column,Rotifer,Kellicottia,abundance,7.2,org per liter,Method024,Method029
3192,Lacawac,2005,6,whole column,Rotifer,Kellicottia,abundance,96.2,org per liter,Method024,Method029
3193,Lacawac,2005,7,whole column,Rotifer,Kellicottia,abundance,34.21,org per liter,Method024,Method029
3194,Lacawac,2005,8,whole column,Rotifer,Kellicottia,abundance,6.94,org per liter,Method024,Method029
3195,Lacawac,2006,5,whole column,Rotifer,Kellicottia,abundance,6.25,org per liter,Method024,Method029
3196,Lacawac,2006,6,whole column,Rotifer,Kellicottia,abundance,13.38,org per liter,Method024,Method029
3197,Lacawac,2006,7,whole column,Rotifer,Kellicottia,abundance,21.69,org per liter,Method024,Method029
3198,Lacawac,2006,8,whole column,Rotifer,Kellicottia,abundance,20.28,org per liter,Method024,Method029
3199,Lacawac,2007,5,whole column,Rotifer,Kellicottia,abundance,14.15,org per liter,Method024,Method029
3200,Lacawac,2007,6,whole column,Rotifer,Kellicottia,abundance,37.92,org per liter,Method024,Method029
3201,Lacawac,2007,7,whole column,Rotifer,Kellicottia,abundance,52.22,org per liter,Method024,Method029
3202,Lacawac,2007,8,whole column,Rotifer,Kellicottia,abundance,9.23,org per liter,Method024,Method029
3203,Lacawac,2008,4,whole column,Rotifer,Kellicottia,abundance,4.51,org per liter,Method023,Method029
3204,Lacawac,2008,5,whole column,Rotifer,Kellicottia,abundance,13.31,org per liter,Method023,Method029
3205,Lacawac,2008,6,whole column,Rotifer,Kellicottia,abundance,29.58,org per liter,Method023,Method029
3206,Lacawac,2008,7,whole column,Rotifer,Kellicottia,abundance,9.55,org per liter,Method023,Method029
3207,Lacawac,2008,8,whole column,Rotifer,Kellicottia,abundance,7.28,org per liter,Method023,Method029
3208,Lacawac,2009,4,whole column,Rotifer,Kellicottia,abundance,12.73,org per liter,Method023,Method029
3209,Lacawac,2009,5,whole column,Rotifer,Kellicottia,abundance,21.08,org per liter,Method023,Method029
3210,Lacawac,2009,6,whole column,Rotifer,Kellicottia,abundance,49.72,org per liter,Method023,Method029
3211,Lacawac,2009,7,whole column,Rotifer,Kellicottia,abundance,11.13,org per liter,Method023,Method029
3212,Lacawac,2009,8,whole column,Rotifer,Kellicottia,abundance,1.89,org per liter,Method023,Method029
3213,Lacawac,2010,5,whole column,Rotifer,Kellicottia,abundance,142.23,org per liter,Method023,Method029
3214,Lacawac,2010,6,whole column,Rotifer,Kellicottia,abundance,85.31,org per liter,Method023,Method029
3215,Lacawac,2010,7,whole column,Rotifer,Kellicottia,abundance,62.71,org per liter,Method023,Method029
3216,Lacawac,2010,8,whole column,Rotifer,Kellicottia,abundance,10.35,org per liter,Method023,Method029
3217,Lacawac,2010,9,whole column,Rotifer,Kellicottia,abundance,33.74,org per liter,Method023,Method029
3218,Lacawac,2011,5,whole column,Rotifer,Kellicottia,abundance,392.85,org per liter,Method023,Method029
3219,Lacawac,2011,6,whole column,Rotifer,Kellicottia,abundance,359.43,org per liter,Method023,Method029
3220,Lacawac,2011,7,whole column,Rotifer,Kellicottia,abundance,102.12,org per liter,Method023,Method029
3221,Lacawac,2011,8,whole column,Rotifer,Kellicottia,abundance,48.04,org per liter,Method023,Method029
3222,Lacawac,2013,4,whole column,Rotifer,Kellicottia,abundance,0.8,org per liter,Method023,Method029
3223,Lacawac,2013,5,whole column,Rotifer,Kellicottia,abundance,0.42,org per liter,Method023,Method029
3224,Lacawac,2013,6,whole column,Rotifer,Kellicottia,abundance,1.81,org per liter,Method023,Method029
3225,Lacawac,2013,7,whole column,Rotifer,Kellicottia,abundance,7.07,org per liter,Method023,Method029
3226,Lacawac,2013,8,whole column,Rotifer,Kellicottia,abundance,2.19,org per liter,Method023,Method029
3227,Lacawac,2014,5,whole column,Rotifer,Kellicottia,abundance,2.25,org per liter,Method023,Method029
3228,Lacawac,2014,6,whole column,Rotifer,Kellicottia,abundance,1.25,org per liter,Method023,Method029
3229,Lacawac,2014,7,whole column,Rotifer,Kellicottia,abundance,7.19,org per liter,Method023,Method029
3230,Lacawac,2014,8,whole column,Rotifer,Kellicottia,abundance,1.28,org per liter,Method023,Method029
3231,Lacawac,2015,5,whole column,Rotifer,Kellicottia,abundance,21.88,org per liter,Method023,Method029
3232,Lacawac,2015,6,whole column,Rotifer,Kellicottia,abundance,18.88,org per liter,Method023,Method029
3233,Lacawac,2015,7,whole column,Rotifer,Kellicottia,abundance,37.78,org per liter,Method023,Method029
3234,Lacawac,2015,8,whole column,Rotifer,Kellicottia,abundance,16.53,org per liter,Method023,Method029
3235,Lacawac,2016,5,whole column,Rotifer,Kellicottia,abundance,259,org per liter,Method023,Method029
3236,Lacawac,2016,6,whole column,Rotifer,Kellicottia,abundance,243.96,org per liter,Method023,Method029
3237,Lacawac,2016,7,whole column,Rotifer,Kellicottia,abundance,233.61,org per liter,Method023,Method029
3238,Lacawac,2016,8,whole column,Rotifer,Kellicottia,abundance,90.18,org per liter,Method023,Method029
3239,Lacawac,2017,5,whole column,Rotifer,Kellicottia,abundance,30.66,org per liter,Method023,Method029
3240,Lacawac,2017,6,whole column,Rotifer,Kellicottia,abundance,64.67,org per liter,Method023,Method029
3241,Lacawac,2017,7,whole column,Rotifer,Kellicottia,abundance,14.51,org per liter,Method023,Method029
3242,Lacawac,2017,8,whole column,Rotifer,Kellicottia,abundance,6.36,org per liter,Method023,Method029
3243,Lacawac,2017,9,whole column,Rotifer,Kellicottia,abundance,1.64,org per liter,Method023,Method029
3244,Lacawac,2018,5,whole column,Rotifer,Kellicottia,abundance,63.82,org per liter,Method023,Method029
3245,Lacawac,2018,6,whole column,Rotifer,Kellicottia,abundance,87.27,org per liter,Method023,Method029
3246,Lacawac,2018,7,whole column,Rotifer,Kellicottia,abundance,33.24,org per liter,Method023,Method029
3247,Lacawac,2018,8,whole column,Rotifer,Kellicottia,abundance,3.12,org per liter,Method023,Method029
3248,Lacawac,2019,4,whole column,Rotifer,Kellicottia,abundance,24.64,org per liter,Method023,Method029
3249,Lacawac,1990,1,whole column,Rotifer,Keratella,abundance,144.43,org per liter,Method024,Method029
3250,Lacawac,1990,2,whole column,Rotifer,Keratella,abundance,117.22,org per liter,Method024,Method029
3251,Lacawac,1990,3,whole column,Rotifer,Keratella,abundance,52.55,org per liter,Method024,Method029
3252,Lacawac,1990,4,whole column,Rotifer,Keratella,abundance,45.37,org per liter,Method024,Method029
3253,Lacawac,1990,5,whole column,Rotifer,Keratella,abundance,40.05,org per liter,Method024,Method029
3254,Lacawac,1990,6,whole column,Rotifer,Keratella,abundance,48.57,org per liter,Method024,Method029
3255,Lacawac,1990,7,whole column,Rotifer,Keratella,abundance,64.51,org per liter,Method024,Method029
3256,Lacawac,1990,8,whole column,Rotifer,Keratella,abundance,27.06,org per liter,Method024,Method029
3257,Lacawac,1990,9,whole column,Rotifer,Keratella,abundance,130.87,org per liter,Method024,Method029
3258,Lacawac,1990,10,whole column,Rotifer,Keratella,abundance,15.88,org per liter,Method024,Method029
3259,Lacawac,1990,11,whole column,Rotifer,Keratella,abundance,23.32,org per liter,Method024,Method029
3260,Lacawac,1990,12,whole column,Rotifer,Keratella,abundance,18.71,org per liter,Method024,Method029
3261,Lacawac,1991,1,whole column,Rotifer,Keratella,abundance,16.61,org per liter,Method024,Method029
3262,Lacawac,1991,2,whole column,Rotifer,Keratella,abundance,39.08,org per liter,Method024,Method029
3263,Lacawac,1991,3,whole column,Rotifer,Keratella,abundance,51.99,org per liter,Method024,Method029
3264,Lacawac,1991,4,whole column,Rotifer,Keratella,abundance,111.56,org per liter,Method024,Method029
3265,Lacawac,1991,5,whole column,Rotifer,Keratella,abundance,114.47,org per liter,Method024,Method029
3266,Lacawac,1991,6,whole column,Rotifer,Keratella,abundance,45.79,org per liter,Method024,Method029
3267,Lacawac,1991,7,whole column,Rotifer,Keratella,abundance,24.22,org per liter,Method024,Method029
3268,Lacawac,1991,8,whole column,Rotifer,Keratella,abundance,40.02,org per liter,Method024,Method029
3269,Lacawac,1991,9,whole column,Rotifer,Keratella,abundance,8.92,org per liter,Method024,Method029
3270,Lacawac,1991,10,whole column,Rotifer,Keratella,abundance,17.38,org per liter,Method024,Method029
3271,Lacawac,1991,11,whole column,Rotifer,Keratella,abundance,247.14,org per liter,Method024,Method029
3272,Lacawac,1992,1,whole column,Rotifer,Keratella,abundance,170.47,org per liter,Method024,Method029
3273,Lacawac,1992,2,whole column,Rotifer,Keratella,abundance,189.44,org per liter,Method024,Method029
3274,Lacawac,1992,3,whole column,Rotifer,Keratella,abundance,182.91,org per liter,Method024,Method029
3275,Lacawac,1992,4,whole column,Rotifer,Keratella,abundance,265.99,org per liter,Method024,Method029
3276,Lacawac,1992,5,whole column,Rotifer,Keratella,abundance,246.66,org per liter,Method024,Method029
3277,Lacawac,1992,6,whole column,Rotifer,Keratella,abundance,67.55,org per liter,Method024,Method029
3278,Lacawac,1992,7,whole column,Rotifer,Keratella,abundance,22.01,org per liter,Method024,Method029
3279,Lacawac,1992,8,whole column,Rotifer,Keratella,abundance,37.29,org per liter,Method024,Method029
3280,Lacawac,1992,9,whole column,Rotifer,Keratella,abundance,28.25,org per liter,Method024,Method029
3281,Lacawac,1992,10,whole column,Rotifer,Keratella,abundance,3.11,org per liter,Method024,Method029
3282,Lacawac,1992,11,whole column,Rotifer,Keratella,abundance,5.36,org per liter,Method024,Method029
3283,Lacawac,1992,12,whole column,Rotifer,Keratella,abundance,19.65,org per liter,Method024,Method029
3284,Lacawac,1993,1,whole column,Rotifer,Keratella,abundance,27.28,org per liter,Method024,Method029
3285,Lacawac,1993,2,whole column,Rotifer,Keratella,abundance,17.8,org per liter,Method024,Method029
3286,Lacawac,1993,3,whole column,Rotifer,Keratella,abundance,15.15,org per liter,Method024,Method029
3287,Lacawac,1993,4,whole column,Rotifer,Keratella,abundance,42.23,org per liter,Method024,Method029
3288,Lacawac,1993,5,whole column,Rotifer,Keratella,abundance,269.09,org per liter,Method024,Method029
3289,Lacawac,1993,6,whole column,Rotifer,Keratella,abundance,144.39,org per liter,Method024,Method029
3290,Lacawac,1993,7,whole column,Rotifer,Keratella,abundance,63.24,org per liter,Method024,Method029
3291,Lacawac,1993,8,whole column,Rotifer,Keratella,abundance,97.69,org per liter,Method024,Method029
3292,Lacawac,1993,9,whole column,Rotifer,Keratella,abundance,35.24,org per liter,Method024,Method029
3293,Lacawac,1993,11,whole column,Rotifer,Keratella,abundance,17.38,org per liter,Method024,Method029
3294,Lacawac,2005,5,whole column,Rotifer,Keratella,abundance,82.57,org per liter,Method024,Method029
3295,Lacawac,2005,6,whole column,Rotifer,Keratella,abundance,813.07,org per liter,Method024,Method029
3296,Lacawac,2005,7,whole column,Rotifer,Keratella,abundance,59.68,org per liter,Method024,Method029
3297,Lacawac,2005,8,whole column,Rotifer,Keratella,abundance,52.73,org per liter,Method024,Method029
3298,Lacawac,2006,5,whole column,Rotifer,Keratella,abundance,53.88,org per liter,Method024,Method029
3299,Lacawac,2006,6,whole column,Rotifer,Keratella,abundance,73.11,org per liter,Method024,Method029
3300,Lacawac,2006,7,whole column,Rotifer,Keratella,abundance,195.23,org per liter,Method024,Method029
3301,Lacawac,2006,8,whole column,Rotifer,Keratella,abundance,52.82,org per liter,Method024,Method029
3302,Lacawac,2007,5,whole column,Rotifer,Keratella,abundance,23.58,org per liter,Method024,Method029
3303,Lacawac,2007,6,whole column,Rotifer,Keratella,abundance,96.67,org per liter,Method024,Method029
3304,Lacawac,2007,7,whole column,Rotifer,Keratella,abundance,48.61,org per liter,Method024,Method029
3305,Lacawac,2007,8,whole column,Rotifer,Keratella,abundance,33.04,org per liter,Method024,Method029
3306,Lacawac,2008,4,whole column,Rotifer,Keratella,abundance,34.22,org per liter,Method023,Method029
3307,Lacawac,2008,5,whole column,Rotifer,Keratella,abundance,74.08,org per liter,Method023,Method029
3308,Lacawac,2008,6,whole column,Rotifer,Keratella,abundance,295.7,org per liter,Method023,Method029
3309,Lacawac,2008,7,whole column,Rotifer,Keratella,abundance,68.71,org per liter,Method023,Method029
3310,Lacawac,2008,8,whole column,Rotifer,Keratella,abundance,31.43,org per liter,Method023,Method029
3311,Lacawac,2009,4,whole column,Rotifer,Keratella,abundance,93.84,org per liter,Method023,Method029
3312,Lacawac,2009,5,whole column,Rotifer,Keratella,abundance,16.16,org per liter,Method023,Method029
3313,Lacawac,2009,6,whole column,Rotifer,Keratella,abundance,20.61,org per liter,Method023,Method029
3314,Lacawac,2009,7,whole column,Rotifer,Keratella,abundance,1.53,org per liter,Method023,Method029
3315,Lacawac,2009,8,whole column,Rotifer,Keratella,abundance,5.42,org per liter,Method023,Method029
3316,Lacawac,2010,5,whole column,Rotifer,Keratella,abundance,366.06,org per liter,Method023,Method029
3317,Lacawac,2010,6,whole column,Rotifer,Keratella,abundance,107.59,org per liter,Method023,Method029
3318,Lacawac,2010,7,whole column,Rotifer,Keratella,abundance,28.65,org per liter,Method023,Method029
3319,Lacawac,2010,8,whole column,Rotifer,Keratella,abundance,36.13,org per liter,Method023,Method029
3320,Lacawac,2010,9,whole column,Rotifer,Keratella,abundance,90.61,org per liter,Method023,Method029
3321,Lacawac,2011,5,whole column,Rotifer,Keratella,abundance,27.32,org per liter,Method023,Method029
3322,Lacawac,2011,6,whole column,Rotifer,Keratella,abundance,22.55,org per liter,Method023,Method029
3323,Lacawac,2011,7,whole column,Rotifer,Keratella,abundance,4.24,org per liter,Method023,Method029
3324,Lacawac,2011,8,whole column,Rotifer,Keratella,abundance,8.68,org per liter,Method023,Method029
3325,Lacawac,2013,4,whole column,Rotifer,Keratella,abundance,128.65,org per liter,Method023,Method029
3326,Lacawac,2013,5,whole column,Rotifer,Keratella,abundance,88.5,org per liter,Method023,Method029
3327,Lacawac,2013,6,whole column,Rotifer,Keratella,abundance,32.14,org per liter,Method023,Method029
3328,Lacawac,2013,7,whole column,Rotifer,Keratella,abundance,37.2,org per liter,Method023,Method029
3329,Lacawac,2013,8,whole column,Rotifer,Keratella,abundance,20.05,org per liter,Method023,Method029
3330,Lacawac,2014,5,whole column,Rotifer,Keratella,abundance,58.69,org per liter,Method023,Method029
3331,Lacawac,2014,6,whole column,Rotifer,Keratella,abundance,13.31,org per liter,Method023,Method029
3332,Lacawac,2014,7,whole column,Rotifer,Keratella,abundance,21.43,org per liter,Method023,Method029
3333,Lacawac,2014,8,whole column,Rotifer,Keratella,abundance,61.36,org per liter,Method023,Method029
3334,Lacawac,2015,5,whole column,Rotifer,Keratella,abundance,86.34,org per liter,Method023,Method029
3335,Lacawac,2015,6,whole column,Rotifer,Keratella,abundance,42,org per liter,Method023,Method029
3336,Lacawac,2015,7,whole column,Rotifer,Keratella,abundance,61.42,org per liter,Method023,Method029
3337,Lacawac,2015,8,whole column,Rotifer,Keratella,abundance,175.03,org per liter,Method023,Method029
3338,Lacawac,2016,5,whole column,Rotifer,Keratella,abundance,59.74,org per liter,Method023,Method029
3339,Lacawac,2016,6,whole column,Rotifer,Keratella,abundance,40.37,org per liter,Method023,Method029
3340,Lacawac,2016,7,whole column,Rotifer,Keratella,abundance,6.08,org per liter,Method023,Method029
3341,Lacawac,2016,8,whole column,Rotifer,Keratella,abundance,55.64,org per liter,Method023,Method029
3342,Lacawac,2017,5,whole column,Rotifer,Keratella,abundance,80.5,org per liter,Method023,Method029
3343,Lacawac,2017,6,whole column,Rotifer,Keratella,abundance,579.96,org per liter,Method023,Method029
